modelName,modelPath,sourceLanguages,targetLanguages,sourceLanguage,targetLanguage,modelURL,description,prependTargetLanguage
opus-mt-gaa-es,Helsinki-NLP/opus-mt-gaa-es,gaa,es,,,"https://huggingface.co/Helsinki-NLP/opus-mt-gaa-es, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/gaa-es/README.md",opus-mt-gaa-es NMT model.,False
opus-mt-gaa-fi,Helsinki-NLP/opus-mt-gaa-fi,gaa,fi,,,"https://huggingface.co/Helsinki-NLP/opus-mt-gaa-fi, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/gaa-fi/README.md",opus-mt-gaa-fi NMT model.,False
opus-mt-gaa-fr,Helsinki-NLP/opus-mt-gaa-fr,gaa,fr,,,"https://huggingface.co/Helsinki-NLP/opus-mt-gaa-fr, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/gaa-fr/README.md",opus-mt-gaa-fr NMT model.,False
opus-mt-gaa-sv,Helsinki-NLP/opus-mt-gaa-sv,gaa,sv,,,"https://huggingface.co/Helsinki-NLP/opus-mt-gaa-sv, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/gaa-sv/README.md",opus-mt-gaa-sv NMT model.,False
opus-mt-gem-en,Helsinki-NLP/opus-mt-gem-en,afr ang_Latn dan deu enm_Latn fao frr fry gos got_Goth gsw isl ksh ltz nds nld nno nob nob_Hebr non_Latn pdc sco stq swe swg yid,eng,,,"https://huggingface.co/Helsinki-NLP/opus-mt-gem-en, https://github.com/Helsinki-NLP/Tatoeba-Challenge/tree/master/models/gem-eng/README.md","gem-eng, source group: Germanic languages, target group: English NMT model.",False
opus-mt-gem-gem,Helsinki-NLP/opus-mt-gem-gem,afr ang_Latn dan deu eng enm_Latn fao frr fry gos got_Goth gsw isl ksh ltz nds nld nno nob nob_Hebr non_Latn pdc sco stq swe swg yid,afr ang_Latn dan deu eng enm_Latn fao frr fry gos got_Goth gsw isl ksh ltz nds nld nno nob nob_Hebr non_Latn pdc sco stq swe swg yid,,,"https://huggingface.co/Helsinki-NLP/opus-mt-gem-gem, https://github.com/Helsinki-NLP/Tatoeba-Challenge/tree/master/models/gem-gem/README.md","gem-gem, source group: Germanic languages, target group: Germanic languages NMT model.",True
opus-mt-gil-en,Helsinki-NLP/opus-mt-gil-en,gil,en,,,"https://huggingface.co/Helsinki-NLP/opus-mt-gil-en, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/gil-en/README.md",opus-mt-gil-en NMT model.,False
opus-mt-gil-es,Helsinki-NLP/opus-mt-gil-es,gil,es,,,"https://huggingface.co/Helsinki-NLP/opus-mt-gil-es, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/gil-es/README.md",opus-mt-gil-es NMT model.,False
opus-mt-gil-fi,Helsinki-NLP/opus-mt-gil-fi,gil,fi,,,"https://huggingface.co/Helsinki-NLP/opus-mt-gil-fi, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/gil-fi/README.md",opus-mt-gil-fi NMT model.,False
opus-mt-gil-fr,Helsinki-NLP/opus-mt-gil-fr,gil,fr,,,"https://huggingface.co/Helsinki-NLP/opus-mt-gil-fr, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/gil-fr/README.md",opus-mt-gil-fr NMT model.,False
opus-mt-gil-sv,Helsinki-NLP/opus-mt-gil-sv,gil,sv,,,"https://huggingface.co/Helsinki-NLP/opus-mt-gil-sv, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/gil-sv/README.md",opus-mt-gil-sv NMT model.,False
opus-mt-gl-en,Helsinki-NLP/opus-mt-gl-en,glg,eng,,,"https://huggingface.co/Helsinki-NLP/opus-mt-gl-en, https://github.com/Helsinki-NLP/Tatoeba-Challenge/tree/master/models/glg-eng/README.md","glg-eng, source group: Galician, target group: English NMT model.",False
opus-mt-gl-es,Helsinki-NLP/opus-mt-gl-es,glg,spa,,,"https://huggingface.co/Helsinki-NLP/opus-mt-gl-es, https://github.com/Helsinki-NLP/Tatoeba-Challenge/tree/master/models/glg-spa/README.md","glg-spa, source group: Galician, target group: Spanish NMT model.",False
opus-mt-gl-pt,Helsinki-NLP/opus-mt-gl-pt,glg,por,,,"https://huggingface.co/Helsinki-NLP/opus-mt-gl-pt, https://github.com/Helsinki-NLP/Tatoeba-Challenge/tree/master/models/glg-por/README.md","glg-por, source group: Galician, target group: Portuguese NMT model.",False
opus-mt-gmq-en,Helsinki-NLP/opus-mt-gmq-en,dan fao isl nno nob nob_Hebr non_Latn swe,eng,,,"https://huggingface.co/Helsinki-NLP/opus-mt-gmq-en, https://github.com/Helsinki-NLP/Tatoeba-Challenge/tree/master/models/gmq-eng/README.md","gmq-eng, source group: North Germanic languages, target group: English NMT model.",False
opus-mt-gmq-gmq,Helsinki-NLP/opus-mt-gmq-gmq,dan fao isl nno nob swe,dan fao isl nno nob swe,,,"https://huggingface.co/Helsinki-NLP/opus-mt-gmq-gmq, https://github.com/Helsinki-NLP/Tatoeba-Challenge/tree/master/models/gmq-gmq/README.md","gmq-gmq, source group: North Germanic languages, target group: North Germanic languages NMT model.",True
opus-mt-gmw-en,Helsinki-NLP/opus-mt-gmw-en,afr ang_Latn deu enm_Latn frr fry gos gsw ksh ltz nds nld pdc sco stq swg yid,eng,,,"https://huggingface.co/Helsinki-NLP/opus-mt-gmw-en, https://github.com/Helsinki-NLP/Tatoeba-Challenge/tree/master/models/gmw-eng/README.md","gmw-eng, source group: West Germanic languages, target group: English NMT model.",False
opus-mt-gmw-gmw,Helsinki-NLP/opus-mt-gmw-gmw,afr ang_Latn deu eng enm_Latn frr fry gos gsw ksh ltz nds nld pdc sco stq swg yid,afr ang_Latn deu eng enm_Latn frr fry gos gsw ksh ltz nds nld pdc sco stq swg yid,,,"https://huggingface.co/Helsinki-NLP/opus-mt-gmw-gmw, https://github.com/Helsinki-NLP/Tatoeba-Challenge/tree/master/models/gmw-gmw/README.md","gmw-gmw, source group: West Germanic languages, target group: West Germanic languages NMT model.",True
opus-mt-grk-en,Helsinki-NLP/opus-mt-grk-en,ell grc_Grek,eng,,,"https://huggingface.co/Helsinki-NLP/opus-mt-grk-en, https://github.com/Helsinki-NLP/Tatoeba-Challenge/tree/master/models/grk-eng/README.md","grk-eng, source group: Greek languages, target group: English NMT model.",False
opus-mt-guw-de,Helsinki-NLP/opus-mt-guw-de,guw,de,,,"https://huggingface.co/Helsinki-NLP/opus-mt-guw-de, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/guw-de/README.md",opus-mt-guw-de NMT model.,False
opus-mt-guw-en,Helsinki-NLP/opus-mt-guw-en,guw,en,,,"https://huggingface.co/Helsinki-NLP/opus-mt-guw-en, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/guw-en/README.md",opus-mt-guw-en NMT model.,False
opus-mt-guw-es,Helsinki-NLP/opus-mt-guw-es,guw,es,,,"https://huggingface.co/Helsinki-NLP/opus-mt-guw-es, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/guw-es/README.md",opus-mt-guw-es NMT model.,False
opus-mt-guw-fi,Helsinki-NLP/opus-mt-guw-fi,guw,fi,,,"https://huggingface.co/Helsinki-NLP/opus-mt-guw-fi, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/guw-fi/README.md",opus-mt-guw-fi NMT model.,False
opus-mt-guw-fr,Helsinki-NLP/opus-mt-guw-fr,guw,fr,,,"https://huggingface.co/Helsinki-NLP/opus-mt-guw-fr, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/guw-fr/README.md",opus-mt-guw-fr NMT model.,False
opus-mt-guw-sv,Helsinki-NLP/opus-mt-guw-sv,guw,sv,,,"https://huggingface.co/Helsinki-NLP/opus-mt-guw-sv, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/guw-sv/README.md",opus-mt-guw-sv NMT model.,False
opus-mt-gv-en,Helsinki-NLP/opus-mt-gv-en,gv,en,,,"https://huggingface.co/Helsinki-NLP/opus-mt-gv-en, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/gv-en/README.md",opus-mt-gv-en NMT model.,False
opus-mt-ha-en,Helsinki-NLP/opus-mt-ha-en,ha,en,,,"https://huggingface.co/Helsinki-NLP/opus-mt-ha-en, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/ha-en/README.md",opus-mt-ha-en NMT model.,False
opus-mt-ha-es,Helsinki-NLP/opus-mt-ha-es,ha,es,,,"https://huggingface.co/Helsinki-NLP/opus-mt-ha-es, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/ha-es/README.md",opus-mt-ha-es NMT model.,False
opus-mt-ha-fi,Helsinki-NLP/opus-mt-ha-fi,ha,fi,,,"https://huggingface.co/Helsinki-NLP/opus-mt-ha-fi, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/ha-fi/README.md",opus-mt-ha-fi NMT model.,False
opus-mt-ha-fr,Helsinki-NLP/opus-mt-ha-fr,ha,fr,,,"https://huggingface.co/Helsinki-NLP/opus-mt-ha-fr, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/ha-fr/README.md",opus-mt-ha-fr NMT model.,False
opus-mt-ha-sv,Helsinki-NLP/opus-mt-ha-sv,ha,sv,,,"https://huggingface.co/Helsinki-NLP/opus-mt-ha-sv, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/ha-sv/README.md",opus-mt-ha-sv NMT model.,False
opus-mt-he-ar,Helsinki-NLP/opus-mt-he-ar,heb,apc apc_Latn ara arq arz,,,"https://huggingface.co/Helsinki-NLP/opus-mt-he-ar, https://github.com/Helsinki-NLP/Tatoeba-Challenge/tree/master/models/heb-ara/README.md","heb-ara, source group: Hebrew, target group: Arabic NMT model.",True
opus-mt-he-de,Helsinki-NLP/opus-mt-he-de,he,de,,,"https://huggingface.co/Helsinki-NLP/opus-mt-he-de, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/he-de/README.md",opus-mt-he-de NMT model.,False
opus-mt-he-eo,Helsinki-NLP/opus-mt-he-eo,heb,epo,,,"https://huggingface.co/Helsinki-NLP/opus-mt-he-eo, https://github.com/Helsinki-NLP/Tatoeba-Challenge/tree/master/models/heb-epo/README.md","heb-epo, source group: Hebrew, target group: Esperanto NMT model.",False
opus-mt-he-es,Helsinki-NLP/opus-mt-he-es,heb,spa,,,"https://huggingface.co/Helsinki-NLP/opus-mt-he-es, https://github.com/Helsinki-NLP/Tatoeba-Challenge/tree/master/models/heb-spa/README.md","he-es, source group: Hebrew, target group: Spanish NMT model.",False
opus-mt-he-fi,Helsinki-NLP/opus-mt-he-fi,he,fi,,,"https://huggingface.co/Helsinki-NLP/opus-mt-he-fi, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/he-fi/README.md",opus-mt-he-fi NMT model.,False
opus-mt-he-fr,Helsinki-NLP/opus-mt-he-fr,heb,fra,,,"https://huggingface.co/Helsinki-NLP/opus-mt-he-fr, https://github.com/Helsinki-NLP/Tatoeba-Challenge/tree/master/models/heb-fra","OPUS dataset, source language(s): heb, target language(s): fra NMT model.",False
opus-mt-he-it,Helsinki-NLP/opus-mt-he-it,heb,ita,,,"https://huggingface.co/Helsinki-NLP/opus-mt-he-it, https://github.com/Helsinki-NLP/Tatoeba-Challenge/tree/master/models/heb-ita/README.md","he-it, source group: Hebrew, target group: Italian NMT model.",False
opus-mt-he-ru,Helsinki-NLP/opus-mt-he-ru,heb,rus,,,"https://huggingface.co/Helsinki-NLP/opus-mt-he-ru, https://github.com/Helsinki-NLP/Tatoeba-Challenge/tree/master/models/heb-rus/README.md","he-ru, source group: Hebrew, target group: Russian NMT model.",False
opus-mt-he-sv,Helsinki-NLP/opus-mt-he-sv,he,sv,,,"https://huggingface.co/Helsinki-NLP/opus-mt-he-sv, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/he-sv/README.md",opus-mt-he-sv NMT model.,False
opus-mt-he-uk,Helsinki-NLP/opus-mt-he-uk,heb,ukr,,,"https://huggingface.co/Helsinki-NLP/opus-mt-he-uk, https://github.com/Helsinki-NLP/Tatoeba-Challenge/tree/master/models/heb-ukr/README.md","heb-ukr, source group: Hebrew, target group: Ukrainian NMT model.",False
opus-mt-hi-en,Helsinki-NLP/opus-mt-hi-en,hi,en,,,"https://huggingface.co/Helsinki-NLP/opus-mt-hi-en, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/hi-en/README.md",opus-mt-hi-en NMT model.,False
opus-mt-hi-ur,Helsinki-NLP/opus-mt-hi-ur,hin,urd,,,"https://huggingface.co/Helsinki-NLP/opus-mt-hi-ur, https://github.com/Helsinki-NLP/Tatoeba-Challenge/tree/master/models/hin-urd/README.md","hin-urd, source group: Hindi, target group: Urdu NMT model.",False
opus-mt-hil-de,Helsinki-NLP/opus-mt-hil-de,hil,de,,,"https://huggingface.co/Helsinki-NLP/opus-mt-hil-de, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/hil-de/README.md",opus-mt-hil-de NMT model.,False
opus-mt-hil-en,Helsinki-NLP/opus-mt-hil-en,hil,en,,,"https://huggingface.co/Helsinki-NLP/opus-mt-hil-en, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/hil-en/README.md",opus-mt-hil-en NMT model.,False
opus-mt-hil-fi,Helsinki-NLP/opus-mt-hil-fi,hil,fi,,,"https://huggingface.co/Helsinki-NLP/opus-mt-hil-fi, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/hil-fi/README.md",opus-mt-hil-fi NMT model.,False
opus-mt-ho-en,Helsinki-NLP/opus-mt-ho-en,ho,en,,,"https://huggingface.co/Helsinki-NLP/opus-mt-ho-en, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/ho-en/README.md",opus-mt-ho-en NMT model.,False
opus-mt-hr-es,Helsinki-NLP/opus-mt-hr-es,hr,es,,,"https://huggingface.co/Helsinki-NLP/opus-mt-hr-es, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/hr-es/README.md",opus-mt-hr-es NMT model.,False
opus-mt-hr-fi,Helsinki-NLP/opus-mt-hr-fi,hr,fi,,,"https://huggingface.co/Helsinki-NLP/opus-mt-hr-fi, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/hr-fi/README.md",opus-mt-hr-fi NMT model.,False
opus-mt-hr-fr,Helsinki-NLP/opus-mt-hr-fr,hr,fr,,,"https://huggingface.co/Helsinki-NLP/opus-mt-hr-fr, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/hr-fr/README.md",opus-mt-hr-fr NMT model.,False
opus-mt-hr-sv,Helsinki-NLP/opus-mt-hr-sv,hr,sv,,,"https://huggingface.co/Helsinki-NLP/opus-mt-hr-sv, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/hr-sv/README.md",opus-mt-hr-sv NMT model.,False
opus-mt-ht-en,Helsinki-NLP/opus-mt-ht-en,ht,en,,,"https://huggingface.co/Helsinki-NLP/opus-mt-ht-en, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/ht-en/README.md",opus-mt-ht-en NMT model.,False
opus-mt-ht-es,Helsinki-NLP/opus-mt-ht-es,ht,es,,,"https://huggingface.co/Helsinki-NLP/opus-mt-ht-es, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/ht-es/README.md",opus-mt-ht-es NMT model.,False
opus-mt-ht-fi,Helsinki-NLP/opus-mt-ht-fi,ht,fi,,,"https://huggingface.co/Helsinki-NLP/opus-mt-ht-fi, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/ht-fi/README.md",opus-mt-ht-fi NMT model.,False
opus-mt-ht-fr,Helsinki-NLP/opus-mt-ht-fr,ht,fr,,,"https://huggingface.co/Helsinki-NLP/opus-mt-ht-fr, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/ht-fr/README.md",opus-mt-ht-fr NMT model.,False
opus-mt-ht-sv,Helsinki-NLP/opus-mt-ht-sv,ht,sv,,,"https://huggingface.co/Helsinki-NLP/opus-mt-ht-sv, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/ht-sv/README.md",opus-mt-ht-sv NMT model.,False
opus-mt-hu-de,Helsinki-NLP/opus-mt-hu-de,hu,de,,,"https://huggingface.co/Helsinki-NLP/opus-mt-hu-de, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/hu-de/README.md",opus-mt-hu-de NMT model.,False
opus-mt-hu-en,Helsinki-NLP/opus-mt-hu-en,hu,en,,,"https://huggingface.co/Helsinki-NLP/opus-mt-hu-en, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/hu-en/README.md",opus-mt-hu-en NMT model.,False
opus-mt-hu-eo,Helsinki-NLP/opus-mt-hu-eo,hun,epo,,,"https://huggingface.co/Helsinki-NLP/opus-mt-hu-eo, https://github.com/Helsinki-NLP/Tatoeba-Challenge/tree/master/models/hun-epo/README.md","hun-epo, source group: Hungarian, target group: Esperanto NMT model.",False
opus-mt-hu-fi,Helsinki-NLP/opus-mt-hu-fi,hu,fi,,,"https://huggingface.co/Helsinki-NLP/opus-mt-hu-fi, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/hu-fi/README.md",opus-mt-hu-fi NMT model.,False
opus-mt-hu-fr,Helsinki-NLP/opus-mt-hu-fr,hu,fr,,,"https://huggingface.co/Helsinki-NLP/opus-mt-hu-fr, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/hu-fr/README.md",opus-mt-hu-fr NMT model.,False
opus-mt-hu-sv,Helsinki-NLP/opus-mt-hu-sv,hu,sv,,,"https://huggingface.co/Helsinki-NLP/opus-mt-hu-sv, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/hu-sv/README.md",opus-mt-hu-sv NMT model.,False
opus-mt-hu-uk,Helsinki-NLP/opus-mt-hu-uk,hun,ukr,,,"https://huggingface.co/Helsinki-NLP/opus-mt-hu-uk, https://github.com/Helsinki-NLP/Tatoeba-Challenge/tree/master/models/hun-ukr/README.md","hun-ukr, source group: Hungarian, target group: Ukrainian NMT model.",False
opus-mt-hy-en,Helsinki-NLP/opus-mt-hy-en,hy,en,,,"https://huggingface.co/Helsinki-NLP/opus-mt-hy-en, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/hy-en/README.md",opus-mt-hy-en NMT model.,False
opus-mt-hy-ru,Helsinki-NLP/opus-mt-hy-ru,hye hye_Latn,rus,,,"https://huggingface.co/Helsinki-NLP/opus-mt-hy-ru, https://github.com/Helsinki-NLP/Tatoeba-Challenge/tree/master/models/hye-rus/README.md","hye-rus, source group: Armenian, target group: Russian NMT model.",False
opus-mt-id-en,Helsinki-NLP/opus-mt-id-en,id,en,,,"https://huggingface.co/Helsinki-NLP/opus-mt-id-en, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/id-en/README.md",opus-mt-id-en NMT model.,False
opus-mt-id-es,Helsinki-NLP/opus-mt-id-es,id,es,,,"https://huggingface.co/Helsinki-NLP/opus-mt-id-es, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/id-es/README.md",opus-mt-id-es NMT model.,False
opus-mt-id-fi,Helsinki-NLP/opus-mt-id-fi,id,fi,,,"https://huggingface.co/Helsinki-NLP/opus-mt-id-fi, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/id-fi/README.md",opus-mt-id-fi NMT model.,False
opus-mt-id-fr,Helsinki-NLP/opus-mt-id-fr,id,fr,,,"https://huggingface.co/Helsinki-NLP/opus-mt-id-fr, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/id-fr/README.md",opus-mt-id-fr NMT model.,False
opus-mt-id-sv,Helsinki-NLP/opus-mt-id-sv,id,sv,,,"https://huggingface.co/Helsinki-NLP/opus-mt-id-sv, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/id-sv/README.md",opus-mt-id-sv NMT model.,False
opus-mt-ig-de,Helsinki-NLP/opus-mt-ig-de,ig,de,,,"https://huggingface.co/Helsinki-NLP/opus-mt-ig-de, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/ig-de/README.md",opus-mt-ig-de NMT model.,False
opus-mt-ig-en,Helsinki-NLP/opus-mt-ig-en,ig,en,,,"https://huggingface.co/Helsinki-NLP/opus-mt-ig-en, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/ig-en/README.md",opus-mt-ig-en NMT model.,False
opus-mt-ig-es,Helsinki-NLP/opus-mt-ig-es,ig,es,,,"https://huggingface.co/Helsinki-NLP/opus-mt-ig-es, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/ig-es/README.md",opus-mt-ig-es NMT model.,False
opus-mt-ig-fi,Helsinki-NLP/opus-mt-ig-fi,ig,fi,,,"https://huggingface.co/Helsinki-NLP/opus-mt-ig-fi, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/ig-fi/README.md",opus-mt-ig-fi NMT model.,False
opus-mt-ig-fr,Helsinki-NLP/opus-mt-ig-fr,ig,fr,,,"https://huggingface.co/Helsinki-NLP/opus-mt-ig-fr, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/ig-fr/README.md",opus-mt-ig-fr NMT model.,False
opus-mt-ig-sv,Helsinki-NLP/opus-mt-ig-sv,ig,sv,,,"https://huggingface.co/Helsinki-NLP/opus-mt-ig-sv, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/ig-sv/README.md",opus-mt-ig-sv NMT model.,False
opus-mt-iir-en,Helsinki-NLP/opus-mt-iir-en,asm awa ben bho gom guj hif_Latn hin jdt_Cyrl kur_Arab kur_Latn mai mar npi ori oss pan_Guru pes pes_Latn pes_Thaa pnb pus rom san_Deva sin snd_Arab tgk_Cyrl tly_Latn urd zza,eng,,,"https://huggingface.co/Helsinki-NLP/opus-mt-iir-en, https://github.com/Helsinki-NLP/Tatoeba-Challenge/tree/master/models/iir-eng/README.md","iir-eng, source group: Indo-Iranian languages, target group: English NMT model.",False
opus-mt-iir-iir,Helsinki-NLP/opus-mt-iir-iir,asm hin mar urd zza,asm hin mar urd zza,,,"https://huggingface.co/Helsinki-NLP/opus-mt-iir-iir, https://github.com/Helsinki-NLP/Tatoeba-Challenge/tree/master/models/iir-iir/README.md","iir-iir, source group: Indo-Iranian languages, target group: Indo-Iranian languages NMT model.",True
opus-mt-ilo-de,Helsinki-NLP/opus-mt-ilo-de,ilo,de,,,"https://huggingface.co/Helsinki-NLP/opus-mt-ilo-de, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/ilo-de/README.md",opus-mt-ilo-de NMT model.,False
opus-mt-ilo-en,Helsinki-NLP/opus-mt-ilo-en,ilo,eng,,,"https://huggingface.co/Helsinki-NLP/opus-mt-ilo-en, https://github.com/Helsinki-NLP/Tatoeba-Challenge/tree/master/models/ilo-eng/README.md","ilo-eng, source group: Iloko, target group: English NMT model.",False
opus-mt-ilo-es,Helsinki-NLP/opus-mt-ilo-es,ilo,es,,,"https://huggingface.co/Helsinki-NLP/opus-mt-ilo-es, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/ilo-es/README.md",opus-mt-ilo-es NMT model.,False
opus-mt-ilo-fi,Helsinki-NLP/opus-mt-ilo-fi,ilo,fi,,,"https://huggingface.co/Helsinki-NLP/opus-mt-ilo-fi, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/ilo-fi/README.md",opus-mt-ilo-fi NMT model.,False
opus-mt-ilo-sv,Helsinki-NLP/opus-mt-ilo-sv,ilo,sv,,,"https://huggingface.co/Helsinki-NLP/opus-mt-ilo-sv, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/ilo-sv/README.md",opus-mt-ilo-sv NMT model.,False
opus-mt-inc-en,Helsinki-NLP/opus-mt-inc-en,asm awa ben bho gom guj hif_Latn hin mai mar npi ori pan_Guru pnb rom san_Deva sin snd_Arab urd,eng,,,"https://huggingface.co/Helsinki-NLP/opus-mt-inc-en, https://github.com/Helsinki-NLP/Tatoeba-Challenge/tree/master/models/inc-eng/README.md","inc-eng, source group: Indic languages, target group: English NMT model.",False
opus-mt-inc-inc,Helsinki-NLP/opus-mt-inc-inc,asm hin mar urd,asm hin mar urd,,,"https://huggingface.co/Helsinki-NLP/opus-mt-inc-inc, https://github.com/Helsinki-NLP/Tatoeba-Challenge/tree/master/models/inc-inc/README.md","inc-inc, source group: Indic languages, target group: Indic languages NMT model.",True
opus-mt-ine-en,Helsinki-NLP/opus-mt-ine-en,afr aln ang_Latn arg asm ast awa bel bel_Latn ben bho bos_Latn bre bul bul_Latn cat ces cor cos csb_Latn cym dan deu dsb egl ell enm_Latn ext fao fra frm_Latn frr fry gcf_Latn gla gle glg glv gom gos got_Goth grc_Grek gsw guj hat hif_Latn hin hrv hsb hye ind isl ita jdt_Cyrl ksh kur_Arab kur_Latn lad lad_Latn lat_Latn lav lij lit lld_Latn lmo ltg ltz mai mar max_Latn mfe min mkd mwl nds nld nno nob nob_Hebr non_Latn npi oci ori orv_Cyrl oss pan_Guru pap pdc pes pes_Latn pes_Thaa pms pnb pol por prg_Latn pus roh rom ron rue rus san_Deva scn sco sgs sin slv snd_Arab spa sqi srp_Cyrl srp_Latn stq swe swg tgk_Cyrl tly_Latn tmw_Latn ukr urd vec wln yid zlm_Latn zsm_Latn zza,eng,,,"https://huggingface.co/Helsinki-NLP/opus-mt-ine-en, https://github.com/Helsinki-NLP/Tatoeba-Challenge/tree/master/models/ine-eng/README.md","ine-eng, source group: Indo-European languages, target group: English NMT model.",False
opus-mt-ine-ine,Helsinki-NLP/opus-mt-ine-ine,afr afr_Arab aln ang_Latn arg asm ast awa bel bel_Latn ben bho bjn bos_Latn bre bul bul_Latn cat ces cor cos csb_Latn cym dan deu dsb egl ell eng enm_Latn ext fao fra frm_Latn frr fry gcf_Latn gla gle glg glv gom gos got_Goth grc_Grek gsw guj hat hif_Latn hin hrv hsb hye hye_Latn ind isl ita jdt_Cyrl ksh kur_Arab kur_Latn lad lad_Latn lat_Grek lat_Latn lav lij lit lld_Latn lmo ltg ltz mai mar max_Latn mfe min mkd mwl nds nld nno nob nob_Hebr non_Latn npi oci ori orv_Cyrl oss pan_Guru pap pcd pdc pes pes_Latn pes_Thaa pms pnb pol por prg_Latn pus roh rom ron rue rus rus_Latn san_Deva scn sco sgs sin slv snd_Arab spa sqi srd srp_Cyrl srp_Latn stq swe swg tgk_Cyrl tly_Latn tmw_Latn ukr urd vec wln yid zlm_Latn zsm_Latn zza,afr afr_Arab aln ang_Latn arg asm ast awa bel bel_Latn ben bho bjn bos_Latn bre bul bul_Latn cat ces cor cos csb_Latn cym dan deu dsb egl ell eng enm_Latn ext fao fra frm_Latn frr fry gcf_Latn gla gle glg glv gom gos got_Goth grc_Grek gsw guj hat hif_Latn hin hrv hsb hye hye_Latn ind isl ita jdt_Cyrl ksh kur_Arab kur_Latn lad lad_Latn lat_Grek lat_Latn lav lij lit lld_Latn lmo ltg ltz mai mar max_Latn mfe min mkd mwl nds nld nno nob nob_Hebr non_Latn npi oci ori orv_Cyrl oss pan_Guru pap pcd pdc pes pes_Latn pes_Thaa pms pnb pol por prg_Latn pus roh rom ron rue rus rus_Latn san_Deva scn sco sgs sin slv snd_Arab spa sqi srd srp_Cyrl srp_Latn stq swe swg tgk_Cyrl tly_Latn tmw_Latn ukr urd vec wln yid zlm_Latn zsm_Latn zza,,,"https://huggingface.co/Helsinki-NLP/opus-mt-ine-ine, https://github.com/Helsinki-NLP/Tatoeba-Challenge/tree/master/models/ine-ine/README.md","ine-ine, source group: Indo-European languages, target group: Indo-European languages NMT model.",True
